GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,22.04.2021,23.04.2021,24.04.2021,25.04.2021,26.04.2021,27.04.2021,28.04.2021,29.04.2021,30.04.2021,01.05.2021,02.05.2021,03.05.2021,04.05.2021,05.05.2021,06.05.2021,07.05.2021,08.05.2021,09.05.2021,10.05.2021,11.05.2021,12.05.2021,13.05.2021,14.05.2021,15.05.2021,16.05.2021,17.05.2021,18.05.2021,19.05.2021,20.05.2021,21.05.2021,22.05.2021,23.05.2021,24.05.2021,25.05.2021,26.05.2021,27.05.2021,28.05.2021,29.05.2021,30.05.2021,31.05.2021,01.06.2021,02.06.2021,03.06.2021,04.06.2021,05.06.2021,06.06.2021,07.06.2021,08.06.2021,09.06.2021,10.06.2021,11.06.2021,12.06.2021,13.06.2021,14.06.2021,15.06.2021,16.06.2021,17.06.2021,current,current_time
Steinfurt,5566,8936.0,,,,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,8936.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,23198.0,52920.0,52920.0,52920.0,52920.0,52920.0,52920.0,52920.0,52920.0,52920.0,66069.0,66069.0,66069.0,66069.0,66069.0,73259.0,73259.0,73259.0,86188.0,86188.0,86188.0,86188.0,86188.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,100423.0,172943.0,172943.0,172943.0,172943.0,172943.0,193779.0,193779.0,193779.0,193779.0,193779.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,217369.0,311155.0,311155.0,311155.0,311155.0,329734.0,329734.0,341766.0,345283.0,345283.0,345283.0,345283.0,367247.0,367247.0,367247.0,382918.0,382918.0,382918,382918,16/06/2021 00:00
Warendorf,5570,6000.0,,,,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,15670.0,35294.0,35294.0,35294.0,35294.0,35294.0,35294.0,35294.0,35294.0,35294.0,45374.0,45374.0,45374.0,45374.0,45374.0,48947.0,48947.0,48947.0,55194.0,55194.0,55194.0,55194.0,55194.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,63891.0,102641.0,102641.0,102641.0,102641.0,102641.0,113934.0,113934.0,113934.0,113934.0,113934.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,127104.0,178366.0,178366.0,178366.0,178366.0,188545.0,188545.0,194230.0,195997.0,195997.0,195997.0,195997.0,207717.0,207717.0,207717.0,215649.0,215649.0,215649,215649,16/06/2021 00:00
Bielefeld,5711,3013.0,,,,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,12181.0,38543.0,38543.0,38543.0,38543.0,38543.0,38543.0,38543.0,38543.0,38543.0,52171.0,52171.0,52171.0,52171.0,52171.0,58093.0,58093.0,58093.0,65999.0,65999.0,65999.0,65999.0,65999.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,76869.0,111722.0,111722.0,111722.0,111722.0,111722.0,127273.0,127273.0,127273.0,127273.0,127273.0,139612.0,139612.0,139612.0,139612.0,139612.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,152398.0,217315.0,217315.0,217315.0,217315.0,228042.0,228042.0,236428.0,238894.0,238894.0,238894.0,238894.0,252720.0,252720.0,252720.0,264600.0,264600.0,264600,264600,16/06/2021 00:00
Gütersloh,5754,3075.0,,,,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,3075.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,13041.0,40747.0,40747.0,40747.0,40747.0,40747.0,40747.0,40747.0,40747.0,40747.0,55761.0,55761.0,55761.0,55761.0,55761.0,67770.0,67770.0,67770.0,75026.0,75026.0,75026.0,75026.0,75026.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,84734.0,112430.0,112430.0,112430.0,112430.0,112430.0,124641.0,124641.0,124641.0,124641.0,124641.0,136967.0,136967.0,136967.0,136967.0,136967.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,148924.0,208377.0,208377.0,208377.0,208377.0,219991.0,219991.0,227262.0,229358.0,229358.0,229358.0,229358.0,240847.0,240847.0,240847.0,253186.0,253186.0,253186,253186,16/06/2021 00:00
Herford,5758,2908.0,,,,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,2908.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,9898.0,12082.0,12082.0,12082.0,12082.0,12082.0,12082.0,12082.0,28315.0,28315.0,28315.0,28315.0,28315.0,28315.0,28315.0,33790.0,33790.0,35294.0,35294.0,35294.0,35294.0,35294.0,40158.0,40158.0,40158.0,45995.0,45995.0,45995.0,45995.0,50785.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,54225.0,77002.0,77002.0,77002.0,77002.0,77002.0,87228.0,87228.0,87228.0,87228.0,87228.0,95734.0,95734.0,95734.0,95734.0,95734.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,103921.0,142908.0,142908.0,142908.0,142908.0,152094.0,152094.0,156729.0,158709.0,158709.0,158709.0,158709.0,167626.0,167626.0,167626.0,173969.0,173969.0,173969,173969,16/06/2021 00:00
Höxter,5762,3194.0,,,,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,3194.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,8652.0,19593.0,19593.0,19593.0,19593.0,19593.0,19593.0,19593.0,19593.0,19593.0,24757.0,24757.0,24757.0,24757.0,24757.0,27994.0,27994.0,27994.0,32187.0,32187.0,32187.0,32187.0,32187.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,37809.0,50974.0,50974.0,50974.0,50974.0,50974.0,55427.0,55427.0,55427.0,55427.0,55427.0,62864.0,62864.0,62864.0,62864.0,62864.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,68100.0,98084.0,98084.0,98084.0,98084.0,103421.0,103421.0,106143.0,107227.0,107227.0,107227.0,107227.0,113475.0,113475.0,113475.0,116207.0,116207.0,116207,116207,16/06/2021 00:00
Lippe,5766,5186.0,,,,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,5186.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,13677.0,38200.0,38200.0,38200.0,38200.0,38200.0,38200.0,38200.0,38200.0,38200.0,52530.0,52530.0,52530.0,52530.0,52530.0,59463.0,59463.0,59463.0,68325.0,68325.0,68325.0,68325.0,68325.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,78579.0,112802.0,112802.0,112802.0,112802.0,112802.0,112802.0,112802.0,112802.0,112802.0,112802.0,139327.0,139327.0,139327.0,139327.0,139327.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,152016.0,204265.0,204265.0,204265.0,204265.0,215237.0,215237.0,221816.0,224196.0,224196.0,224196.0,224196.0,235967.0,235967.0,235967.0,245028.0,245028.0,245028,245028,16/06/2021 00:00
Minden-Lübbecke,5770,1553.0,,,,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,1553.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,13344.0,26399.0,26399.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,28066.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,51417.0,51417.0,51417.0,51417.0,51417.0,57652.0,57652.0,57652.0,64093.0,64093.0,64093.0,64093.0,64093.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,72636.0,102599.0,102599.0,102599.0,102599.0,102599.0,116565.0,116565.0,116565.0,116565.0,116565.0,131268.0,131268.0,131268.0,131268.0,131268.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,144545.0,196769.0,196769.0,196769.0,196769.0,205967.0,205967.0,210617.0,212028.0,212028.0,212028.0,212028.0,222803.0,222803.0,222803.0,234190.0,234190.0,234190,234190,16/06/2021 00:00
Paderborn,5774,3837.0,,,,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,3837.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,14119.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,28914.0,33892.0,33892.0,33892.0,33892.0,33892.0,33892.0,33892.0,33892.0,33892.0,44412.0,44412.0,44412.0,44412.0,44412.0,49972.0,49972.0,49972.0,58067.0,58067.0,58067.0,58067.0,58067.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,69403.0,81893.0,81893.0,81893.0,81893.0,81893.0,107495.0,107495.0,107495.0,107495.0,107495.0,119094.0,119094.0,119094.0,119094.0,119094.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,132225.0,184043.0,184043.0,184043.0,184043.0,194441.0,194441.0,199100.0,200901.0,200901.0,200901.0,200901.0,212916.0,212916.0,212916.0,220499.0,220499.0,220499,220499,16/06/2021 00:00
Bochum,5911,10295.0,,,,10295.0,10295.0,10295.0,10295.0,10295.0,10295.0,10295.0,10295.0,19503.0,19503.0,19503.0,19503.0,20890.0,20890.0,20890.0,20890.0,20890.0,25254.0,25254.0,25254.0,16037.0,16037.0,27428.0,27428.0,27428.0,29315.0,29315.0,31417.0,31417.0,34514.0,34514.0,34514.0,34514.0,34514.0,34514.0,34514.0,41225.0,41225.0,41225.0,41225.0,44791.0,46121.0,46121.0,46121.0,46121.0,46121.0,46121.0,46121.0,53732.0,53732.0,53732.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,56464.0,54092.0,54092.0,54092.0,54092.0,54092.0,60547.0,60547.0,60547.0,68795.0,68795.0,68795.0,68795.0,94050.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,80549.0,121142.0,121142.0,125253.0,125253.0,125253.0,125253.0,125253.0,125253.0,128339.0,128339.0,128339.0,128339.0,128339.0,143493.0,143493.0,143493.0,143493.0,143493.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,175898.0,224067.0,224067.0,224067.0,224067.0,259673.0,259673.0,263575.0,267125.0,267125.0,267125.0,267125.0,261475.0,261475.0,261475.0,273011.0,273011.0,273011,273011,16/06/2021 00:00
Dortmund,5913,5254.0,,,,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,5254.0,20134.0,20134.0,20134.0,20134.0,23191.0,23191.0,23191.0,23191.0,23191.0,26806.0,26806.0,26806.0,26806.0,26806.0,26806.0,32924.0,32924.0,32924.0,32924.0,32924.0,32924.0,32924.0,32924.0,32924.0,32924.0,44146.0,44146.0,50182.0,50182.0,50182.0,50182.0,50182.0,50182.0,56959.0,56959.0,56959.0,56959.0,56959.0,56959.0,71899.0,73886.0,73886.0,78691.0,78691.0,78691.0,78691.0,78691.0,88996.0,88996.0,88996.0,100079.0,100079.0,100079.0,100079.0,100079.0,116892.0,116892.0,116892.0,116892.0,116892.0,116892.0,137466.0,137466.0,137466.0,137466.0,137466.0,137466.0,137466.0,137466.0,162378.0,162378.0,162378.0,162378.0,162378.0,193034.0,193034.0,193034.0,193034.0,193034.0,217119.0,217119.0,217119.0,217119.0,217119.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,241318.0,350534.0,350534.0,350534.0,350534.0,370836.0,370836.0,381720.0,385907.0,385907.0,385907.0,385907.0,410191.0,410191.0,410191.0,428806.0,428806.0,428806,428806,16/06/2021 00:00
Hagen,5914,2911.0,,,,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,2911.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,8234.0,27284.0,27284.0,27284.0,27284.0,27284.0,27284.0,27284.0,27284.0,27284.0,35423.0,35423.0,35423.0,35423.0,35423.0,40251.0,40251.0,40251.0,45932.0,45932.0,45932.0,45932.0,45932.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,53652.0,71868.0,71868.0,71868.0,71868.0,71868.0,80690.0,80690.0,80690.0,80690.0,80690.0,87577.0,87577.0,87577.0,87577.0,87577.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,96260.0,137116.0,137116.0,137116.0,137116.0,143503.0,143503.0,148147.0,149717.0,149717.0,149717.0,149717.0,158453.0,158453.0,158453.0,165197.0,165197.0,165197,165197,17/06/2021 00:00
Hamm,5915,2167.0,,,,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,2167.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,9486.0,21255.0,21255.0,21255.0,21255.0,21255.0,21255.0,21255.0,21255.0,21255.0,25788.0,25788.0,25788.0,25788.0,25788.0,28570.0,28570.0,28570.0,32869.0,32869.0,32869.0,32869.0,32869.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,37811.0,52901.0,52901.0,52901.0,52901.0,52901.0,60341.0,60341.0,60341.0,60341.0,60341.0,67441.0,67441.0,67441.0,67441.0,67441.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,74384.0,106696.0,106696.0,106696.0,106696.0,112131.0,112131.0,115404.0,116553.0,116553.0,116553.0,116553.0,122441.0,122441.0,122441.0,127621.0,127621.0,127621,127621,16/06/2021 00:00
Herne,5916,3033.0,,,,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,3033.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,7205.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,17000.0,21549.0,21549.0,21549.0,21549.0,21549.0,24884.0,24884.0,24884.0,29981.0,29981.0,29981.0,29981.0,29981.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,36093.0,51472.0,51472.0,51472.0,51472.0,51472.0,58916.0,58916.0,58916.0,58916.0,58916.0,65858.0,65858.0,65858.0,65858.0,65858.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,72804.0,103439.0,103439.0,103439.0,103439.0,109435.0,109435.0,112620.0,113868.0,113868.0,113868.0,113868.0,120719.0,120719.0,120719.0,125270.0,125270.0,125270,125270,16/06/2021 00:00
Ennepe-Ruhr-Kreis,5954,3158.0,,,,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,3158.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,13641.0,34525.0,34525.0,36235.0,36235.0,36235.0,36235.0,36235.0,36235.0,36235.0,44438.0,44438.0,44438.0,44438.0,44438.0,48505.0,48505.0,48505.0,55260.0,55260.0,55260.0,55260.0,55260.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,66217.0,99082.0,99082.0,99082.0,99082.0,99082.0,113107.0,113107.0,113107.0,113107.0,137829.0,129510.0,129510.0,129510.0,129510.0,129510.0,145365.0,145365.0,145365.0,145365.0,145365.0,145365.0,145365.0,177704.0,177704.0,177704.0,177704.0,177704.0,177704.0,191505.0,191505.0,191505.0,191505.0,191505.0,191505.0,214656.0,214656.0,214656.0,214656.0,217159.0,217159.0,222496.0,225080.0,225080.0,225080.0,225080.0,241973.0,241973.0,241973.0,253006.0,253006.0,253006,253006,17/06/2021 00:00
Hochsauerlandkreis,5958,1838.0,,,,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,1838.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,13118.0,32159.0,32159.0,32159.0,32159.0,32159.0,32159.0,32159.0,32159.0,32159.0,40630.0,40630.0,40630.0,40630.0,40630.0,40630.0,40630.0,40630.0,50067.0,50067.0,50067.0,50067.0,50067.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,58102.0,90846.0,90846.0,90846.0,90846.0,90846.0,104059.0,104059.0,104059.0,104059.0,104059.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,114228.0,164057.0,164057.0,164057.0,164057.0,172789.0,172789.0,177452.0,179918.0,179918.0,179918.0,179918.0,193988.0,193988.0,193988.0,202854.0,202854.0,202854,202854,16/06/2021 00:00
Märkischer Kreis,5962,1708.0,,,,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,1708.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,16279.0,45403.0,45403.0,45403.0,45403.0,45403.0,45403.0,45403.0,45403.0,45403.0,56117.0,56117.0,56117.0,56117.0,56117.0,62487.0,62487.0,62487.0,71599.0,71599.0,71599.0,71599.0,71599.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,84773.0,126755.0,126755.0,126755.0,126755.0,126755.0,143659.0,143659.0,143659.0,143659.0,143659.0,159756.0,159756.0,159756.0,159756.0,159756.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,176906.0,251503.0,251503.0,251503.0,251503.0,265392.0,265392.0,273354.0,276418.0,276418.0,276418.0,276418.0,292722.0,292722.0,292722.0,302958.0,302958.0,302958,302958,17/06/2021 00:00
