date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2021-09-25	107254095	81736592	39605699	41553452	577441	9647220	4463480	5156308	27432	12707269	9249719	3457449	101	3163014	3161445	83	1486	0	0	0	0	56480343	50167292	606460	100528	33312	58156	9060	66610	24858	56480343	53330306	606460	0.67922	0.64134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-26	107310831	81785269	39618940	41583409	582920	9651057	4464075	5159111	27871	12707302	9249723	3457478	101	3167203	3165632	83	1488	0	0	0	0	56498370	50200081	612380	56736	18027	32789	5920	36976	13840	56498370	53367284	612380	0.67943	0.64178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-27	107462952	81921902	39658328	41653558	610016	9657333	4465475	5163037	28821	12708283	9250355	3457827	101	3175434	3173853	83	1498	0	0	0	0	56548011	50274505	640436	152121	49641	74424	28056	82645	41420	56548011	53449939	640436	0.68003	0.64277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-28	107687008	82129802	39720836	41753539	655427	9663081	4466534	5166240	30307	12709049	9250833	3458112	104	3185076	3183495	83	1498	0	0	0	0	56621698	50377974	687336	224056	73687	103469	46900	113111	64045	56621698	53563050	687336	0.68092	0.64413	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-29	107939274	82365154	39788057	41867499	709598	9668765	4467766	5169571	31428	12710403	9250987	3459306	110	3194952	3193357	83	1512	0	0	0	0	56700167	50496459	742648	252266	78469	118485	55312	128347	68607	56700167	53691411	742648	0.68186	0.64568	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-09-30	108184136	82592965	39854648	41979996	758321	9674630	4469027	5172990	32613	12711663	9251790	3459763	110	3204878	3203283	83	1512	0	0	0	0	56778748	50612832	792556	244862	78581	116373	49908	126299	68655	56778748	53817710	792556	0.68281	0.6472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-01	108311939	82711553	39891956	42037749	781848	9677609	4469912	5174615	33082	12711898	9251856	3459931	111	3210879	3209271	83	1525	0	0	0	0	56822995	50672378	816566	127803	44247	59546	24010	65534	38259	56822995	53883257	816566	0.68334	0.64799	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-02	108344203	82738611	39901851	42051682	785078	9679557	4470510	5175638	33409	12711968	9251866	3459990	112	3214067	3212458	83	1526	0	0	0	0	56836685	50687393	820125	32264	13690	15015	3559	18202	10503	56836685	53901460	820125	0.6835	0.6482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-03	108358095	82750269	39905951	42057757	786561	9680702	4470784	5176267	33651	12712001	9251868	3460021	112	3215123	3213514	83	1526	0	0	0	0	56842117	50694128	821850	13892	5432	6735	1725	7791	4376	56842117	53909251	821850	0.68357	0.6483	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-04	108453839	82836864	39932074	42099485	805305	9684200	4471622	5177797	34781	12712733	9252314	3460306	113	3220042	3218431	83	1528	0	0	0	0	56874441	50737671	841727	95744	32324	43543	19877	48460	27407	56874441	53957713	841727	0.68396	0.64888	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-05	108636695	83009853	39980561	42182192	847100	9687716	4472551	5179556	35609	12713582	9252761	3460706	115	3225544	3223932	83	1529	0	0	0	0	56929805	50822537	884353	182856	55364	84866	42626	90367	49863	56929805	54048081	884353	0.68462	0.64997	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-06	108841421	83204135	40031807	42273162	899166	9691766	4473566	5181532	36668	12713950	9252952	3460883	115	3231570	3229953	83	1534	0	0	0	0	56988278	50915660	937483	204726	58473	93123	53130	99144	52452	56988278	54147230	937483	0.68533	0.65116	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-07	109053379	83404559	40086463	42368304	949792	9696127	4474623	5183182	38322	12714200	9253048	3461036	116	3238493	3236869	83	1541	0	0	0	0	57051003	51012605	989771	211958	62725	96945	52288	103861	55809	57051003	54251098	989771	0.68608	0.65241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-08	109236319	83574990	40135588	42448267	991135	9700430	4475683	5185044	39703	12715658	9254217	3461324	117	3245241	3243615	83	1543	0	0	0	0	57109103	51094718	1032498	182940	58100	82113	42727	88859	51354	57109103	54339959	1032498	0.68678	0.65348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-09	109277762	83610652	40148253	42466264	996135	9702921	4476333	5186476	40112	12715685	9254219	3461349	117	3248504	3246877	84	1543	0	0	0	0	57125682	51114173	1037907	41443	16579	19455	5409	22717	13317	57125682	54362677	1037907	0.68698	0.65375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-10	109295097	83625638	40153556	42473718	998364	9703864	4476517	5187011	40336	12715698	9254220	3461361	117	3249897	3248268	84	1545	0	0	0	0	57132561	51122174	1040362	17335	6879	8001	2455	9392	5488	57132561	54372071	1040362	0.68706	0.65386	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-11	109391143	83713899	40178407	42513841	1021651	9707314	4477375	5188599	41340	12716178	9254547	3461512	119	3253752	3252097	84	1571	0	0	0	0	57162426	51164036	1064681	96046	29865	41862	24319	45691	26036	57162426	54417788	1064681	0.68742	0.65441	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-12	109571048	83883127	40222751	42589212	1071164	9712401	4478351	5190660	43390	12716962	9254987	3461856	119	3258558	3256901	84	1573	0	0	0	0	57212990	51241812	1116246	179905	50564	77776	51565	82580	45760	57212990	54500370	1116246	0.68803	0.65541	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-13	109777751	84079238	40272741	42674357	1132140	9717749	4479349	5193092	45308	12717208	9255047	3462041	120	3263556	3261889	85	1582	0	0	0	0	57269026	51329575	1179150	206703	56036	87763	62904	92751	51048	57269026	54593131	1179150	0.6887	0.65652	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-14	109986284	84277039	40322522	42761869	1192648	9723074	4480374	5195600	47100	12717429	9255163	3462145	121	3268742	3267071	85	1586	0	0	0	0	57325130	51419699	1241455	208533	56104	90124	62305	95306	50922	57325130	54688441	1241455	0.68938	0.65767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-15	110157944	84437585	40365063	42833499	1239023	9728536	4481415	5198286	48835	12717807	9255350	3462330	127	3274016	3272343	85	1588	0	0	0	0	57374171	51494200	1289573	171660	49041	74501	48118	79773	43769	57374171	54768216	1289573	0.68997	0.65863	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-16	110199744	84474073	40377636	42851546	1244891	9731142	4482010	5199837	49295	12717845	9255354	3462364	127	3276684	3275010	85	1589	0	0	0	0	57390010	51513832	1295902	41800	15839	19632	6329	22299	13172	57390010	54790516	1295902	0.69016	0.6589	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-17	110216553	84487604	40382271	42857850	1247483	9733359	4482205	5201095	50059	12717876	9255366	3462383	127	3277714	3276039	85	1590	0	0	0	0	57395881	51521413	1299259	16809	5871	7581	3357	8610	4842	57395881	54799127	1299259	0.69023	0.659	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-18	110309218	84573453	40404626	42893383	1275444	9737066	4482920	5202582	51564	12717993	9255396	3462470	127	3280706	3279023	85	1598	0	0	0	0	57421965	51558520	1328733	92665	26084	37107	29474	40091	23100	57421965	54839226	1328733	0.69054	0.65948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-19	110487271	84742271	40445243	42964794	1332234	9742080	4483916	5204448	53716	12718208	9255443	3462638	127	3284712	3283020	85	1607	0	0	0	0	57467622	51631965	1387684	178053	45657	73445	58951	77442	41660	57467622	54916677	1387684	0.69109	0.66041	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-20	110692100	84937942	40489686	43043855	1404401	9746926	4484864	5206277	55785	12718365	9255463	3462773	129	3288867	3287169	86	1612	0	0	0	0	57517182	51712991	1461927	204829	49560	81026	74243	85175	45411	57517182	55001858	1461927	0.69169	0.66144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-21	110898955	85135855	40535034	43123090	1477731	9751482	4485697	5207886	57899	12718568	9255487	3462952	129	3293050	3291335	86	1629	0	0	0	0	57567553	51794014	1537388	206855	50371	81023	75461	85189	46205	57567553	55087064	1537388	0.69229	0.66246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-22	111059644	85286875	40571504	43183984	1531387	9756608	4486714	5209917	59977	12718829	9255527	3463168	134	3297332	3295604	87	1641	0	0	0	0	57609349	51857156	1593139	160689	41796	63142	55751	67411	37527	57609349	55154488	1593139	0.69279	0.66327	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-23	111104008	85325914	40583920	43200276	1541718	9759643	4487465	5211356	60822	12718892	9255532	3463226	134	3299559	3297809	87	1663	0	0	0	0	57624726	51874945	1604337	44364	15377	17789	11198	19994	13172	57624726	55174504	1604337	0.69298	0.66351	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-24	111118764	85339084	40588002	43205802	1545280	9760381	4487579	5211726	61076	12718899	9255532	3463232	135	3300400	3298649	87	1664	0	0	0	0	57629762	51880847	1608155	14756	5036	5902	3818	6742	4196	57629762	55181247	1608155	0.69304	0.66359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-25	111227057	85440016	40612170	43243792	1584054	9764105	4488215	5213229	62661	12719608	9256076	3463396	136	3303328	3301546	87	1695	0	0	0	0	57658007	51920504	1648546	108293	28245	39657	40391	42554	25348	57658007	55223832	1648546	0.69338	0.66411	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-26	111436703	85640332	40652408	43317635	1670289	9769217	4489024	5214783	65410	12720085	9256415	3463533	137	3307069	3305281	87	1701	0	0	0	0	57703128	51996038	1737537	209646	45121	75534	88991	79269	41386	57703128	55303107	1737537	0.69392	0.66506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-27	111679729	85873197	40697504	43398141	1777552	9775878	4489980	5216730	69168	12720225	9256458	3463626	141	3310429	3308607	87	1735	0	0	0	0	57752549	52078584	1848596	243026	49421	82546	111059	85872	46095	57752549	55389013	1848596	0.69452	0.66609	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-28	111928776	86110945	40743482	43478681	1888782	9782160	4490795	5218351	73014	12721492	9257496	3463852	144	3314179	3312331	88	1760	0	0	0	0	57804104	52160972	1963700	249047	51555	82388	115104	86112	47831	57804104	55475151	1963700	0.69514	0.66713	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-29	112135708	86306226	40783229	43543145	1979852	9789301	4491774	5220318	77209	12722175	9257974	3464055	146	3318006	3316147	88	1771	0	0	0	0	57849124	52227606	2058978	206932	45020	66634	95278	70450	41204	57849124	55545612	2058978	0.69568	0.66798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-30	112188933	86353515	40796659	43559125	1997731	9792882	4492507	5221414	78961	12722337	9258079	3464110	148	3320199	3318335	88	1776	0	0	0	0	57865580	52244737	2078616	53225	16456	17131	19638	19319	14268	57865580	55564936	2078616	0.69588	0.66821	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-10-31	112205338	86368340	40800808	43564113	2003419	9793782	4492653	5221666	79463	12722341	9258080	3464113	148	3320875	3319011	88	1776	0	0	0	0	57870552	52249980	2084806	16405	4972	5243	6190	5919	4296	57870552	55570855	2084806	0.69594	0.66828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-01	112270377	86428078	40812576	43581972	2033530	9797314	4493053	5222654	81607	12722594	9258272	3464172	150	3322391	3320524	88	1779	0	0	0	0	57884425	52268886	2117066	65039	13873	18906	32260	20419	12360	57884425	55591277	2117066	0.6961	0.66853	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-02	112485007	86633066	40847595	43641529	2143942	9804016	4493903	5224021	86092	12723155	9258658	3464338	159	3324770	3322900	89	1781	0	0	0	0	57923056	52329977	2231974	214630	38631	61091	114908	63467	36255	57923056	55654747	2231974	0.69657	0.66929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-03	112776707	86910024	40894365	43713513	2302146	9812427	4494885	5225682	91860	12725394	9259866	3465365	163	3328862	3326988	89	1785	0	0	0	0	57976104	52404649	2395954	291700	53048	74672	163980	78760	48960	57976104	55733511	2395954	0.69721	0.67024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-04	113077539	87198717	40942682	43787207	2468828	9820690	4495772	5227120	97798	12725673	9259986	3465509	178	3332459	3330553	89	1817	0	0	0	0	58028993	52479925	2568621	300832	52889	75276	172667	78841	49324	58028993	55812384	2568621	0.69784	0.67118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-05	113335295	87442978	40984123	43844275	2614580	9829984	4496772	5228730	104482	12725804	9260005	3465614	185	3336529	3334616	89	1824	0	0	0	0	58075516	52538708	2721071	257756	46523	58783	152450	62846	42460	58075516	55875237	2721071	0.6984	0.67194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-06	113407273	87506526	40999685	43859127	2647714	9835554	4497800	5229821	107933	12725834	9260023	3465620	191	3339359	3337440	90	1829	0	0	0	0	58094948	52554658	2757667	71978	19432	15950	36596	18774	16608	58094948	55894017	2757667	0.69863	0.67217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-07	113439764	87535601	41006533	43866354	2662714	9837747	4498103	5230210	109434	12725847	9260024	3465632	191	3340569	3338647	91	1831	0	0	0	0	58103307	52562287	2774170	32491	8359	7629	16503	8836	7152	58103307	55902856	2774170	0.69873	0.67227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-08	113614016	87698933	41034431	43900522	2763980	9845028	4498770	5231335	114923	12726372	9260407	3465768	197	3343683	3341753	91	1839	0	0	0	0	58135361	52597716	2880939	174252	32054	35429	106769	38535	28948	58135361	55941399	2880939	0.69912	0.67274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-09	113953814	88022806	41085265	43967886	2969655	9855236	4499821	5232648	122767	12727411	9261167	3466040	204	3348361	3346429	91	1841	0	0	0	0	58192682	52666665	3094467	339798	57321	68949	213528	73625	52645	58192682	56015026	3094467	0.69981	0.67362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-10	114353418	88406357	41140870	44038251	3227236	9866378	4500792	5233907	131679	12727805	9261337	3466260	208	3352878	3350944	91	1843	0	0	0	0	58253943	52738509	3360966	399604	61261	71844	266499	76359	56746	58253943	56091387	3360966	0.70055	0.67454	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-11	114766529	88801891	41200017	44111168	3490706	9878792	4501764	5235140	141888	12728477	9261794	3466467	216	3357369	3355423	91	1855	0	0	0	0	58318998	52812866	3634665	413111	65055	74357	273699	78836	60576	58318998	56170235	3634665	0.70133	0.67549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-12	115098414	89117225	41250434	44162459	3704332	9890272	4502624	5236361	151287	12728776	9262022	3466531	223	3362141	3360185	91	1865	0	0	0	0	58375265	52865442	3857707	331885	56267	52576	223042	57338	51505	58375265	56227583	3857707	0.70201	0.67618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-13	115203243	89213317	41273451	44178945	3760921	9895985	4503294	5237101	155590	12728798	9262030	3466545	223	3365143	3363177	91	1875	0	0	0	0	58401952	52882682	3918609	104829	26687	17240	60902	20232	23695	58401952	56247825	3918609	0.70233	0.67642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-14	115252514	89258972	41283609	44187200	3788163	9898613	4503577	5237357	157679	12728869	9262061	3466581	227	3366060	3364094	91	1875	0	0	0	0	58413341	52891229	3947944	49271	11389	8547	29335	9464	10472	58413341	56257289	3947944	0.70246	0.67654	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-15	115498863	89491215	41322875	44223817	3944523	9908659	4504224	5238069	166366	12729473	9262453	3466786	234	3369516	3367543	91	1882	0	0	0	0	58457095	52928763	4113005	246349	43754	37534	165061	40983	40305	58457095	56298279	4113005	0.70299	0.67703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-16	115973422	89948259	41382767	44287675	4277817	9921454	4504987	5239026	177441	12729933	9262800	3466890	243	3373776	3371794	91	1891	0	0	0	0	58522348	52993682	4457392	474559	65253	64919	344387	69170	61002	58522348	56367458	4457392	0.70377	0.67786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-17	116528054	90481693	41448465	44352783	4680445	9938001	4505885	5240106	192010	12730010	9262811	3466945	254	3378350	3376305	92	1953	0	0	0	0	58593466	53059926	4874662	554632	71118	66244	417270	70755	66607	58593466	56438276	4874662	0.70463	0.67871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-18	117113057	91042759	41518154	44421873	5102732	9956347	4506755	5241175	208417	12730460	9263147	3467043	270	3383491	3381426	93	1972	0	0	0	0	58669482	53130184	5313391	585003	76016	70258	438729	75379	70895	58669482	56513675	5313391	0.70554	0.67962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-19	117658138	91559580	41585283	44480788	5493509	9976846	4507977	5242473	226396	12731250	9263518	3467438	294	3390462	3388376	93	1993	0	0	0	0	58745154	53190792	5722192	545081	75672	60608	408801	67558	68722	58745154	56581254	5722192	0.70645	0.68043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-20	117878946	91760346	41624911	44500339	5635096	9990217	4509098	5243331	237788	12731363	9263564	3467498	301	3397020	3394848	94	2078	0	0	0	0	58792421	53211262	5875263	220808	47267	20470	153071	26942	40795	58792421	56608282	5875263	0.70702	0.68076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-21	117974608	91844656	41639230	44509270	5696156	9999032	4509926	5243803	245303	12731754	9263833	3467619	302	3399166	3396974	94	2098	0	0	0	0	58809963	53220786	5943859	95662	17542	9524	68596	11650	15416	58809963	56619952	5943859	0.70723	0.6809	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-22	118394445	92233955	41695092	44543866	5994997	10022536	4511516	5244716	266304	12732166	9264161	3467694	311	3405788	3403536	94	2158	0	0	0	0	58874305	53256370	6263770	419837	64342	35584	319911	42146	57780	58874305	56662158	6263770	0.70801	0.6814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-23	119113260	92906498	41786772	44604076	6515650	10058635	4514171	5246222	298242	12732328	9264221	3467785	322	3415799	3413338	94	2367	0	0	0	0	58978502	53318177	6816581	718815	104197	61807	552811	71609	94395	58978502	56733976	6816581	0.70926	0.68227	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-24	120013181	93743344	41898812	44676857	7167675	10109429	4518463	5248163	342803	12732457	9264305	3467816	336	3427951	3425264	96	2591	0	0	0	0	59106844	53392932	7513405	899921	128342	74755	696824	86681	116416	59106844	56820883	7513405	0.7108	0.68331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-25	120901614	94564676	42009823	44748338	7806515	10163952	4523423	5250090	390439	12733074	9264766	3467953	355	3439912	3437173	96	2643	0	0	0	0	59235185	53466477	8199952	888433	128341	73545	686547	85454	116432	59235185	56906389	8199952	0.71235	0.68434	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-26	121747050	95332324	42109987	44809854	8412483	10229308	4528885	5252672	447751	12733467	9264867	3468217	383	3451951	3449122	96	2733	0	0	0	0	59352861	53530839	8863350	845436	117676	64362	663398	76311	105727	59352861	56982790	8863350	0.71376	0.68526	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-27	122323464	95823321	42182254	44840653	8800414	10302782	4537261	5255356	510165	12733528	9264882	3468228	418	3463833	3460968	97	2768	0	0	0	0	59445365	53564334	9313765	576414	92504	33495	450415	45341	80658	59445365	57028167	9313765	0.71487	0.68581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-28	122530251	95984176	42206984	44852282	8924910	10344215	4541177	5256442	546596	12733954	9264996	3468539	419	3467906	3465027	97	2782	0	0	0	0	59478184	53577360	9474707	206787	32819	13026	160942	17085	28760	59478184	57045266	9474707	0.71527	0.68601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-29	123165395	96505612	42280272	44892794	9332546	10449157	4548781	5260190	640186	12734688	9265375	3468869	444	3475938	3473050	97	2791	0	0	0	0	59567478	53621950	9975967	635144	89294	44590	501260	52613	81271	59567478	57097888	9975967	0.71634	0.68664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-11-30	124092429	97184239	42366174	44953020	9865045	10688293	4563119	5266585	858589	12735225	9265738	3469021	466	3484672	3481743	97	2832	0	0	0	0	59676774	53688723	10726932	927034	109296	66773	750965	75466	100603	59676774	57173395	10726932	0.71766	0.68755	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-01	125224433	97938360	42453871	45019630	10464859	11057624	4582403	5276575	1198646	12735440	9265793	3469101	546	3493009	3490052	98	2859	0	0	0	0	59792119	53765404	11666910	1132004	115345	76681	939978	84990	107036	59792119	57258413	11666910	0.71904	0.68857	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-02	126334161	98654327	42534237	45089337	11030753	11442723	4602021	5287209	1553493	12736002	9266116	3469322	564	3501109	3498127	98	2884	0	0	0	0	59900501	53845966	12587694	1109728	108382	80562	920784	88637	100307	59900501	57347075	12587694	0.72035	0.68964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-03	127410620	99337904	42608921	45148663	11580320	11828241	4621256	5296753	1910232	12736101	9266136	3469364	601	3508374	3505367	98	2909	0	0	0	0	60001680	53914878	13494062	1076459	101179	68912	906368	76152	93939	60001680	57423252	13494062	0.72156	0.69056	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-04	128245458	99755330	42657283	45178621	11919426	12238176	4640074	5306770	2291332	12736385	9266143	3469367	875	3515567	3512543	98	2926	0	0	0	0	60076043	53954856	14214559	834838	74363	39978	720497	47154	67187	60076043	57470423	14214559	0.72246	0.69112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-05	128528076	99882915	42672410	45189219	12021286	12391341	4646845	5310221	2434275	12736398	9266146	3469374	878	3517422	3514387	98	2937	0	0	0	0	60099788	53968912	14459376	282618	23745	14056	244817	15900	21901	60099788	57486334	14459376	0.72274	0.69132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-06	129285897	100285298	42719550	45224572	12341176	12740394	4663903	5318586	2757905	12736684	9266222	3469413	1049	3523521	3520399	99	3023	0	0	0	0	60170074	54012670	15103153	757821	70286	43758	643777	49770	64274	60170074	57536191	15103153	0.72359	0.69191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-07	130383751	100874192	42779740	45284419	12810033	13243027	4683941	5330668	3228418	12737448	9266767	3469618	1063	3529084	3525949	103	3032	0	0	0	0	60256397	54084808	16042546	1097854	86323	72138	939393	77688	80773	60256397	57613892	16042546	0.72463	0.69285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-08	131679730	101546630	42846353	45349331	13350946	13860506	4705817	5345340	3809349	12737875	9266974	3469749	1152	3534719	3531568	104	3047	0	0	0	0	60350712	54164524	17164494	1295979	94315	79716	1121948	85335	88696	60350712	57699243	17164494	0.72576	0.69388	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-09	132938295	102203980	42910240	45420037	13873703	14456091	4726538	5360045	4369508	12738335	9267309	3469841	1185	3539889	3536716	105	3068	0	0	0	0	60440803	54250028	18247464	1258565	90091	85504	1082970	90652	84943	60440803	57789917	18247464	0.72684	0.69497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-10	134174122	102833393	42967269	45486195	14379929	15056366	4746659	5374805	4934902	12738866	9267638	3469963	1265	3545497	3542302	105	3090	0	0	0	0	60523868	54331068	19319186	1235827	83065	81040	1071722	86626	77479	60523868	57876565	19319186	0.72784	0.69601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-11	135171637	103250385	43008607	45525000	14716778	15632417	4763678	5387588	5481151	12739282	9267963	3470041	1278	3549553	3546338	105	3110	0	0	0	0	60586586	54382734	20202317	997515	62718	51666	883131	55702	58682	60586586	57932287	20202317	0.7286	0.69668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-12	135493839	103374385	43020334	45537909	14816142	15829397	4769380	5391786	5668231	12739298	9267966	3470052	1280	3550759	3547537	105	3117	0	0	0	0	60605217	54399852	20488770	322202	18631	17118	286453	18317	17432	60605217	57950611	20488770	0.72882	0.6969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-13	136310332	103761852	43057486	45580998	15123368	16254505	4783702	5402118	6068685	12739715	9268316	3470086	1313	3554260	3551001	105	3154	0	0	0	0	60660505	54453307	21196520	816493	55288	53455	707750	56919	51824	60660505	58007567	21196520	0.72949	0.69758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-14	137461181	104373037	43113576	45654546	15604915	16790373	4799247	5414417	6576709	12739940	9268483	3470119	1338	3557831	3554553	105	3173	0	0	0	0	60735859	54539187	22186135	1150849	75354	85880	989615	89432	71802	60735859	58097018	22186135	0.73039	0.69866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-15	139111893	105282609	43198748	45759604	16324257	17526867	4817670	5432715	7276482	12740741	9269119	3470269	1353	3561676	3558378	105	3193	0	0	0	0	60843915	54662693	23605285	1650712	108056	123506	1419150	127331	104231	60843915	58224369	23605285	0.73169	0.70019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-16	140521402	106068143	43280530	45864533	16923080	18146327	4834133	5448638	7863556	12741394	9269452	3470391	1551	3565538	3562223	105	3210	0	0	0	0	60946338	54783667	24791397	1409509	102423	120974	1186112	124819	98578	60946338	58349205	24791397	0.73292	0.70169	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2021-12-17	141826931	106797941	43372789	45963116	17462036	18718132	4848970	5465249	8403913	12741861	9269769	3470486	1606	3568997	3565606	105	3286	0	0	0	0	61057134	54898956	25870841	1305529	110796	115289	1079444	118672	107413	61057134	58467953	25870841	0.73426	0.70312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
